age,year_of_publication,book_title_encoded,book_author_encoded,category_encoded,publisher_encoded,rating
34.74389988072476,1995.0,0.5965732087227414,0.21241830065359477,0.5490196078431373,0.936,9
34.74389988072476,1994.0,0.40965732087227413,0.4607843137254902,0.6078431372549019,0.704,0
59.0,2001.0,0.35358255451713394,0.4019607843137255,0.5490196078431373,0.136,0
25.0,2003.0,0.7367601246105919,0.6895424836601307,0.5490196078431373,0.392,0
43.0,1991.0,0.045171339563862926,0.7647058823529412,0.6078431372549019,0.936,7
34.74389988072476,1992.0,0.6121495327102804,0.9215686274509804,0.5490196078431373,0.088,0
34.74389988072476,2002.0,0.26479750778816197,0.43790849673202614,0.5490196078431373,0.968,9
22.0,1988.0,0.6526479750778816,0.954248366013072,0.5490196078431373,0.096,0
34.74389988072476,2000.0,0.2881619937694704,0.8856209150326798,0.5490196078431373,0.64,7
34.0,1993.0,0.3302180685358255,0.05228758169934641,0.5490196078431373,0.08,0
37.0,1997.0,0.308411214953271,0.9281045751633987,0.5490196078431373,0.792,0
34.74389988072476,1998.0,0.9610591900311526,0.7581699346405228,0.5490196078431373,0.584,8
30.0,2001.0,0.5716510903426791,0.13725490196078433,0.5490196078431373,0.96,0
65.0,1996.0,0.009345794392523364,0.4934640522875817,0.7254901960784313,0.928,10
43.0,2000.0,0.6791277258566978,0.9313725490196079,0.5490196078431373,0.34400000000000003,0
34.74389988072476,1996.0,0.794392523364486,0.6633986928104575,0.5490196078431373,0.08,8
23.0,1994.0,0.67601246105919,0.4673202614379085,0.5490196078431373,0.184,7
34.74389988072476,2002.0,0.08878504672897196,0.058823529411764705,0.5490196078431373,0.08,0
34.74389988072476,2002.0,0.001557632398753894,0.39215686274509803,0.5490196078431373,0.96,6
16.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,2001.0,0.6230529595015576,0.39215686274509803,0.5490196078431373,0.47200000000000003,9
20.0,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,0
33.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
76.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
35.0,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.20800000000000002,6
34.74389988072476,1996.0,0.04984423676012461,0.8267973856209151,0.5490196078431373,0.112,3
53.0,1984.0,0.6557632398753894,0.8169934640522876,0.5490196078431373,0.096,9
21.0,2002.0,0.8676012461059189,0.4673202614379085,0.5490196078431373,0.184,8
34.74389988072476,1995.0,0.5825545171339563,0.8431372549019608,0.3529411764705882,0.9440000000000001,7
28.0,1998.0,0.9423676012461059,0.0,0.5490196078431373,0.584,3
24.0,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,0
34.74389988072476,2001.0,0.24922118380062305,0.21895424836601307,0.5490196078431373,0.096,0
58.0,1990.0,0.2398753894080997,0.9673202614379085,0.5490196078431373,0.08,3
34.74389988072476,2003.0,0.6947040498442367,0.18300653594771243,0.5490196078431373,0.2,10
34.0,1996.0,0.8208722741433021,0.5326797385620915,0.5490196078431373,0.792,9
52.0,1996.0,0.15109034267912771,0.22222222222222224,0.5490196078431373,0.112,0
26.0,1989.0,0.24299065420560748,0.28758169934640526,0.5490196078431373,0.488,9
16.0,1994.0,0.5249221183800623,0.24836601307189543,0.43137254901960786,0.536,0
34.74389988072476,2001.0,0.1573208722741433,0.8725490196078431,0.5490196078431373,0.192,0
30.0,2003.0,0.1557632398753894,0.8725490196078431,0.5490196078431373,0.176,0
34.74389988072476,2000.0,0.2881619937694704,0.8856209150326798,0.5490196078431373,0.64,4
22.0,2001.0,0.19158878504672897,0.8856209150326798,0.5490196078431373,0.776,0
34.74389988072476,2002.0,0.37694704049844235,0.9934640522875817,0.5490196078431373,0.28,8
34.74389988072476,1994.0,0.3146417445482866,0.9019607843137255,0.5490196078431373,0.256,0
49.0,1996.0,0.7663551401869159,0.022875816993464054,0.5490196078431373,0.41600000000000004,8
41.0,2001.0,0.35358255451713394,0.4019607843137255,0.5490196078431373,0.136,0
22.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,3
34.74389988072476,1965.0,0.8504672897196262,0.6993464052287582,0.0392156862745098,0.088,9
50.0,2001.0,0.32087227414330216,0.3235294117647059,0.5490196078431373,0.552,8
34.74389988072476,1993.0,0.06074766355140187,0.39215686274509803,0.5490196078431373,0.9440000000000001,0
26.0,1999.0,0.8613707165109034,0.4673202614379085,0.5490196078431373,0.176,8
17.0,2003.0,0.2803738317757009,0.35947712418300654,0.7058823529411764,0.752,10
41.0,1999.0,0.8613707165109034,0.4673202614379085,0.5490196078431373,0.176,7
34.74389988072476,2000.0,0.9890965732087227,0.8300653594771242,0.5490196078431373,0.848,8
41.0,2000.0,0.5700934579439252,0.8954248366013072,0.5490196078431373,0.4,4
34.74389988072476,1997.0,0.18847352024922118,0.7777777777777778,0.5490196078431373,0.584,5
30.0,1994.0,0.6744548286604362,0.47058823529411764,0.5490196078431373,0.08,8
34.74389988072476,1996.0,0.602803738317757,0.5032679738562091,0.5490196078431373,0.112,8
34.74389988072476,2001.0,0.028037383177570093,0.4673202614379085,0.5490196078431373,0.184,0
19.0,2000.0,0.7819314641744548,0.7483660130718954,0.7843137254901961,0.6880000000000001,0
34.74389988072476,1999.0,0.1261682242990654,0.33986928104575165,0.5490196078431373,0.552,5
23.0,1981.0,0.573208722741433,0.3431372549019608,0.5490196078431373,0.10400000000000001,0
34.74389988072476,2000.0,0.2757009345794392,0.8398692810457516,0.5490196078431373,0.176,0
53.0,2002.0,0.7118380062305296,0.7777777777777778,0.5490196078431373,0.34400000000000003,10
34.74389988072476,1999.0,0.1261682242990654,0.33986928104575165,0.5490196078431373,0.552,8
34.74389988072476,2003.0,0.8925233644859812,0.9607843137254902,0.5490196078431373,0.34400000000000003,10
34.74389988072476,1998.0,0.7461059190031153,0.0784313725490196,0.5490196078431373,0.584,8
46.0,2002.0,0.5482866043613707,0.5522875816993464,0.6078431372549019,0.08,0
32.0,1994.0,0.40186915887850466,0.07516339869281045,0.5686274509803921,0.896,0
34.74389988072476,2001.0,0.6853582554517134,0.4901960784313726,0.5490196078431373,0.232,0
34.74389988072476,1999.0,0.557632398753894,0.21895424836601307,0.5490196078431373,0.088,0
34.74389988072476,2002.0,0.8676012461059189,0.4673202614379085,0.5490196078431373,0.184,8
15.0,2003.0,0.85202492211838,0.9084967320261438,0.5490196078431373,0.552,0
34.74389988072476,2002.0,0.08878504672897196,0.058823529411764705,0.5490196078431373,0.08,8
34.74389988072476,2003.0,0.2803738317757009,0.35947712418300654,0.7058823529411764,0.752,0
34.74389988072476,1999.0,0.24143302180685358,0.411764705882353,0.5490196078431373,0.8320000000000001,10
34.74389988072476,2002.0,0.08878504672897196,0.058823529411764705,0.5490196078431373,0.08,6
20.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
38.0,2003.0,0.778816199376947,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,1999.0,0.04205607476635514,0.47058823529411764,0.5490196078431373,0.08,8
21.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,9
34.74389988072476,1999.0,0.11214953271028037,0.7483660130718954,0.5490196078431373,0.672,0
55.0,1996.0,0.9330218068535825,0.411764705882353,0.5490196078431373,0.64,0
48.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,1996.0,0.26635514018691586,0.7026143790849674,0.5490196078431373,0.008,10
55.0,2004.0,0.07320872274143302,0.30718954248366015,0.5490196078431373,0.784,10
14.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
37.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,2000.0,0.9096573208722741,0.6633986928104575,0.5490196078431373,0.08,7
36.0,2002.0,0.8052959501557632,0.2777777777777778,0.5490196078431373,0.84,7
16.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,5
34.74389988072476,1989.0,0.4532710280373832,0.5359477124183006,0.5490196078431373,0.792,0
57.0,1994.0,0.40186915887850466,0.07516339869281045,0.5686274509803921,0.896,0
29.0,1996.0,0.9641744548286604,0.06862745098039216,0.5882352941176471,0.976,10
15.0,1997.0,0.4190031152647975,0.6405228758169935,0.5490196078431373,0.64,0
34.74389988072476,2002.0,0.018691588785046728,0.3366013071895425,0.19607843137254902,0.136,8
34.0,2000.0,0.6277258566978193,0.6111111111111112,0.5490196078431373,0.184,0
34.74389988072476,2001.0,0.5202492211838006,0.7189542483660131,0.5490196078431373,0.8,6
34.74389988072476,1996.0,0.7663551401869159,0.022875816993464054,0.5490196078431373,0.41600000000000004,0
34.74389988072476,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,10
23.0,1995.0,0.16043613707165108,0.6633986928104575,0.5490196078431373,0.08,0
51.0,1987.0,0.021806853582554516,0.9019607843137255,0.5490196078431373,0.088,0
32.0,2000.0,0.11214953271028037,0.7483660130718954,0.5490196078431373,0.112,0
60.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,5
45.0,2000.0,0.5700934579439252,0.8954248366013072,0.5490196078431373,0.4,10
34.74389988072476,2003.0,0.2803738317757009,0.35947712418300654,0.7058823529411764,0.752,0
34.74389988072476,1998.0,0.09968847352024922,0.9575163398692811,0.5490196078431373,0.632,8
22.0,1993.0,0.4501557632398754,0.4869281045751634,0.5490196078431373,0.552,0
51.0,1998.0,0.4953271028037383,0.6405228758169935,0.5490196078431373,0.64,9
60.0,1993.0,0.5514018691588785,0.24183006535947713,0.5490196078431373,0.08,6
51.0,1999.0,0.34735202492211836,0.9019607843137255,0.29411764705882354,0.256,4
34.74389988072476,1995.0,0.32554517133956384,0.8856209150326798,0.5490196078431373,0.792,4
52.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
55.0,2003.0,0.7367601246105919,0.6895424836601307,0.5490196078431373,0.392,6
28.0,2003.0,0.6230529595015576,0.39215686274509803,0.5490196078431373,0.9440000000000001,5
34.74389988072476,1994.0,0.00778816199376947,0.6633986928104575,0.0,0.792,0
43.0,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,0
31.0,1993.0,0.4501557632398754,0.4869281045751634,0.5490196078431373,0.552,0
25.0,1990.0,0.5607476635514018,0.8921568627450981,0.3137254901960784,0.264,10
34.74389988072476,2001.0,0.020249221183800622,0.20261437908496732,0.19607843137254902,0.936,4
34.74389988072476,2002.0,0.8068535825545171,0.5816993464052288,0.5490196078431373,0.088,0
34.74389988072476,2002.0,0.4485981308411215,0.9477124183006537,0.5490196078431373,0.8320000000000001,10
34.0,2002.0,0.26479750778816197,0.43790849673202614,0.5490196078431373,0.968,9
34.74389988072476,2001.0,0.028037383177570093,0.4673202614379085,0.5490196078431373,0.184,7
49.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
30.0,1993.0,0.056074766355140186,0.6405228758169935,0.5490196078431373,0.656,8
34.74389988072476,1990.0,0.03115264797507788,0.47058823529411764,0.5490196078431373,0.08,10
46.0,2001.0,0.11059190031152648,0.8856209150326798,0.5490196078431373,0.72,0
21.0,2004.0,0.5093457943925234,0.9509803921568628,0.5490196078431373,0.112,10
64.0,2003.0,0.778816199376947,0.4673202614379085,0.5490196078431373,0.176,8
40.0,1997.0,0.8862928348909657,0.3496732026143791,0.5490196078431373,0.096,0
34.74389988072476,1996.0,0.7663551401869159,0.022875816993464054,0.5490196078431373,0.41600000000000004,9
63.0,2003.0,0.7102803738317757,0.03594771241830066,0.5490196078431373,0.928,6
34.74389988072476,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,7
19.0,1999.0,0.2819314641744548,0.35947712418300654,0.7058823529411764,0.752,6
46.0,1996.0,0.06697819314641744,0.29411764705882354,0.19607843137254902,0.776,0
20.0,1994.0,0.2601246105919003,0.9150326797385622,0.19607843137254902,0.928,9
15.0,1996.0,0.0529595015576324,0.6633986928104575,0.5490196078431373,0.016,9
52.0,1994.0,0.40186915887850466,0.07516339869281045,0.5686274509803921,0.896,0
50.0,1993.0,0.49221183800623053,0.7483660130718954,0.45098039215686275,0.296,7
34.74389988072476,1999.0,0.9688473520249221,0.029411764705882353,0.5490196078431373,0.36,0
13.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
42.0,2003.0,0.4968847352024922,0.6633986928104575,0.5490196078431373,0.064,6
37.0,1995.0,0.7959501557632399,0.6405228758169935,0.5490196078431373,0.64,0
35.0,1993.0,0.26791277258566976,0.630718954248366,0.5490196078431373,0.08,0
47.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,7
35.0,2003.0,0.85202492211838,0.9084967320261438,0.5490196078431373,0.552,9
34.74389988072476,1996.0,0.7414330218068536,0.1895424836601307,0.5490196078431373,0.176,0
34.74389988072476,2002.0,0.719626168224299,0.888888888888889,0.5490196078431373,0.016,7
42.0,2002.0,0.235202492211838,0.49673202614379086,0.5490196078431373,0.08,0
16.0,1996.0,0.38317757009345793,0.7777777777777778,0.5490196078431373,0.584,0
34.74389988072476,2002.0,0.17445482866043613,0.6405228758169935,0.5490196078431373,0.808,8
34.74389988072476,1998.0,0.29283489096573206,0.013071895424836602,0.5490196078431373,0.112,0
34.74389988072476,1990.0,0.42679127725856697,0.977124183006536,0.5490196078431373,0.36,4
34.74389988072476,1995.0,0.16043613707165108,0.6633986928104575,0.5490196078431373,0.08,7
34.74389988072476,1983.0,0.8753894080996885,0.09803921568627451,0.6470588235294118,0.552,8
27.0,1984.0,0.998442367601246,0.823529411764706,0.5294117647058824,0.088,9
56.0,1998.0,0.13707165109034267,0.37254901960784315,0.8627450980392157,0.368,10
34.74389988072476,1993.0,0.3302180685358255,0.05228758169934641,0.5490196078431373,0.08,10
34.74389988072476,1994.0,0.10124610591900311,0.9575163398692811,0.5490196078431373,0.624,8
43.0,2002.0,0.22274143302180685,0.434640522875817,0.5490196078431373,0.84,0
34.74389988072476,2002.0,0.4984423676012461,0.6633986928104575,0.5490196078431373,0.312,9
34.74389988072476,1990.0,0.42679127725856697,0.977124183006536,0.5490196078431373,0.36,9
14.0,1976.0,0.9517133956386292,0.7843137254901961,0.5490196078431373,0.056,0
34.74389988072476,1990.0,0.5856697819314641,0.9607843137254902,0.5490196078431373,0.34400000000000003,0
33.0,1990.0,0.8769470404984423,0.0196078431372549,0.5490196078431373,0.64,7
34.74389988072476,2000.0,0.30062305295950154,0.411764705882353,0.5490196078431373,0.8320000000000001,0
20.0,2002.0,0.4517133956386293,0.22222222222222224,0.5490196078431373,0.096,0
34.74389988072476,1989.0,0.24299065420560748,0.28758169934640526,0.5490196078431373,0.488,7
27.0,1991.0,0.8021806853582554,0.05228758169934641,0.5490196078431373,0.08,0
58.0,1983.0,0.8753894080996885,0.09803921568627451,0.6470588235294118,0.552,0
34.74389988072476,1987.0,0.21806853582554517,0.7745098039215687,0.5490196078431373,0.152,10
34.74389988072476,1998.0,0.6448598130841121,0.09477124183006536,0.5490196078431373,0.34400000000000003,0
34.74389988072476,1996.0,0.9844236760124611,0.32026143790849676,0.5490196078431373,0.736,8
34.74389988072476,1997.0,0.18847352024922118,0.7777777777777778,0.5490196078431373,0.584,0
34.74389988072476,1990.0,0.5856697819314641,0.9607843137254902,0.5490196078431373,0.34400000000000003,0
22.0,2002.0,0.8551401869158878,0.8169934640522876,0.5490196078431373,0.8320000000000001,0
34.74389988072476,1997.0,0.4470404984423676,0.10457516339869281,0.9607843137254902,0.584,8
37.0,2002.0,0.7725856697819314,0.8986928104575164,0.5490196078431373,0.432,7
34.0,2003.0,0.85202492211838,0.9084967320261438,0.5490196078431373,0.552,0
34.74389988072476,2001.0,0.020249221183800622,0.20261437908496732,0.19607843137254902,0.936,8
38.0,1994.0,0.40186915887850466,0.07516339869281045,0.5686274509803921,0.896,0
34.74389988072476,1996.0,0.794392523364486,0.6633986928104575,0.5490196078431373,0.08,7
32.0,1996.0,0.8333333333333333,0.4673202614379085,0.5490196078431373,0.176,0
48.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,3
21.0,1990.0,0.0,0.30718954248366015,0.7647058823529411,0.792,10
31.0,1984.0,0.998442367601246,0.823529411764706,0.5294117647058824,0.088,0
34.74389988072476,1997.0,0.9299065420560747,0.6895424836601307,0.19607843137254902,0.2,8
25.0,1997.0,0.18847352024922118,0.7777777777777778,0.5490196078431373,0.584,9
34.74389988072476,1993.0,0.6838006230529595,0.6111111111111112,0.5490196078431373,0.176,7
50.0,1996.0,0.5763239875389408,0.6405228758169935,0.5490196078431373,0.64,0
34.74389988072476,1991.0,0.045171339563862926,0.7647058823529412,0.6078431372549019,0.936,0
34.74389988072476,1996.0,0.7227414330218068,0.6764705882352942,0.5490196078431373,0.936,0
34.74389988072476,1993.0,0.5934579439252337,0.8137254901960784,0.5490196078431373,0.9440000000000001,5
34.74389988072476,1984.0,0.998442367601246,0.823529411764706,0.5294117647058824,0.088,7
17.0,1997.0,0.16199376947040497,0.14052287581699346,0.5490196078431373,0.64,7
34.74389988072476,1991.0,0.6682242990654206,0.36601307189542487,0.5490196078431373,0.47200000000000003,0
44.0,2003.0,0.7367601246105919,0.6895424836601307,0.5490196078431373,0.392,6
58.0,2003.0,0.7367601246105919,0.6895424836601307,0.5490196078431373,0.392,5
34.74389988072476,2003.0,0.6947040498442367,0.18300653594771243,0.5490196078431373,0.2,6
35.0,2003.0,0.5218068535825545,0.25163398692810457,0.5490196078431373,0.88,5
65.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,1990.0,0.42679127725856697,0.977124183006536,0.5490196078431373,0.36,8
34.74389988072476,1996.0,0.7570093457943925,0.7091503267973857,0.5490196078431373,0.176,7
48.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
25.0,1990.0,0.17601246105919002,0.6568627450980392,0.5490196078431373,0.256,8
34.74389988072476,1999.0,0.2850467289719626,0.35947712418300654,0.7058823529411764,0.048,7
34.0,2000.0,0.9096573208722741,0.6633986928104575,0.5490196078431373,0.08,0
34.74389988072476,1974.0,0.13551401869158877,0.2549019607843137,0.7058823529411764,0.352,7
24.0,1994.0,0.8847352024922118,0.8856209150326798,0.5490196078431373,0.792,0
34.74389988072476,1991.0,0.6682242990654206,0.36601307189542487,0.5490196078431373,0.47200000000000003,0
30.0,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,3
34.74389988072476,1996.0,0.602803738317757,0.5032679738562091,0.5490196078431373,0.112,10
13.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,6
34.74389988072476,1996.0,0.09501557632398754,0.738562091503268,0.5490196078431373,0.096,6
58.0,2002.0,0.09345794392523364,0.6339869281045751,0.5490196078431373,0.496,10
25.0,2002.0,0.3099688473520249,0.7156862745098039,0.5490196078431373,0.744,8
34.74389988072476,1995.0,0.7741433021806854,0.22222222222222224,0.5490196078431373,0.112,0
35.0,1996.0,0.09501557632398754,0.738562091503268,0.5490196078431373,0.096,0
34.74389988072476,1974.0,0.13551401869158877,0.2549019607843137,0.7058823529411764,0.352,0
34.0,2002.0,0.11526479750778816,0.04575163398692811,0.5490196078431373,0.704,9
34.74389988072476,2002.0,0.06230529595015576,0.7026143790849674,0.5490196078431373,0.34400000000000003,9
34.74389988072476,1999.0,0.8800623052959501,0.4673202614379085,0.5490196078431373,0.176,10
34.74389988072476,2002.0,0.02336448598130841,0.5555555555555556,0.5490196078431373,0.08,9
29.0,1999.0,0.1261682242990654,0.33986928104575165,0.5490196078431373,0.552,8
28.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,2001.0,0.9781931464174455,0.4150326797385621,0.5490196078431373,0.47200000000000003,9
34.74389988072476,2001.0,0.1059190031152648,0.19934640522875818,0.5490196078431373,0.112,7
34.74389988072476,1997.0,0.6806853582554517,0.3888888888888889,0.19607843137254902,0.744,7
46.0,1997.0,0.2087227414330218,0.8366013071895425,0.5490196078431373,0.9440000000000001,8
19.0,2002.0,0.4735202492211838,0.5686274509803921,0.5490196078431373,0.272,0
54.0,2000.0,0.8489096573208722,0.7516339869281046,0.5490196078431373,0.34400000000000003,10
38.0,2000.0,0.7040498442367601,0.4281045751633987,0.5490196078431373,0.64,0
47.0,2004.0,0.9922118380062305,0.9509803921568628,0.5490196078431373,0.112,9
34.74389988072476,1999.0,0.11682242990654206,0.5,0.5490196078431373,0.36,5
34.74389988072476,2000.0,0.7601246105919003,0.6666666666666667,0.5490196078431373,0.6,0
34.74389988072476,1996.0,0.04984423676012461,0.8267973856209151,0.5490196078431373,0.112,7
34.74389988072476,1999.0,0.836448598130841,0.10130718954248366,0.5490196078431373,0.936,6
31.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,0
34.74389988072476,1998.0,0.43457943925233644,0.7026143790849674,0.5490196078431373,0.056,0
34.74389988072476,2002.0,0.3099688473520249,0.7156862745098039,0.5490196078431373,0.744,0
36.0,2002.0,0.8676012461059189,0.4673202614379085,0.5490196078431373,0.184,8
27.0,1992.0,0.38161993769470404,0.5490196078431373,0.5490196078431373,0.20800000000000002,0
34.74389988072476,1998.0,0.43457943925233644,0.7026143790849674,0.5490196078431373,0.056,8
34.74389988072476,2001.0,0.020249221183800622,0.20261437908496732,0.19607843137254902,0.936,8
50.0,1997.0,0.18847352024922118,0.7777777777777778,0.5490196078431373,0.584,0
34.74389988072476,1996.0,0.7570093457943925,0.7091503267973857,0.5490196078431373,0.176,9
16.0,2004.0,0.9875389408099688,0.7810457516339869,0.5490196078431373,0.872,7
34.74389988072476,1996.0,0.48909657320872274,0.2450980392156863,0.5490196078431373,0.08,0
34.74389988072476,2002.0,0.22585669781931464,0.5261437908496732,0.5490196078431373,0.64,0
34.74389988072476,1991.0,0.5747663551401869,0.9379084967320261,0.5490196078431373,0.84,0
18.0,2000.0,0.9096573208722741,0.6633986928104575,0.5490196078431373,0.08,0
45.0,2001.0,0.09813084112149532,0.0392156862745098,0.5490196078431373,0.32,8
19.0,1999.0,0.8426791277258566,0.6111111111111112,0.5490196078431373,0.176,6
23.0,2002.0,0.4735202492211838,0.5686274509803921,0.5490196078431373,0.272,8
29.0,1996.0,0.24766355140186916,0.7483660130718954,0.5490196078431373,0.112,8
54.0,1998.0,0.838006230529595,0.026143790849673203,0.5490196078431373,0.616,0
34.74389988072476,1996.0,0.26635514018691586,0.7026143790849674,0.5490196078431373,0.008,0
34.74389988072476,2000.0,0.5389408099688473,0.20915032679738563,0.5490196078431373,0.96,6
32.0,1995.0,0.5233644859813084,0.6405228758169935,0.5490196078431373,0.64,8
37.0,1999.0,0.06853582554517133,0.29411764705882354,0.19607843137254902,0.776,0
34.74389988072476,1996.0,0.29906542056074764,0.7156862745098039,0.5490196078431373,0.744,0
48.0,1996.0,0.9844236760124611,0.32026143790849676,0.5490196078431373,0.736,0
34.74389988072476,2001.0,0.6464174454828661,0.9509803921568628,0.5490196078431373,0.112,0
34.74389988072476,2003.0,0.9143302180685358,0.411764705882353,0.5490196078431373,0.84,0
33.0,1995.0,0.5965732087227414,0.21241830065359477,0.5490196078431373,0.936,9
34.74389988072476,1996.0,0.37383177570093457,0.9444444444444444,0.9019607843137255,0.904,8
34.74389988072476,2002.0,0.003115264797507788,0.13398692810457516,0.5490196078431373,0.792,6
34.74389988072476,1998.0,0.1261682242990654,0.33986928104575165,0.5490196078431373,0.912,0
34.74389988072476,2000.0,0.9096573208722741,0.6633986928104575,0.5490196078431373,0.08,8
39.0,1998.0,0.4454828660436137,0.7679738562091504,0.1568627450980392,0.768,0
34.74389988072476,1997.0,0.4470404984423676,0.10457516339869281,0.9607843137254902,0.584,0
54.0,2002.0,0.6401869158878505,0.14379084967320263,0.5490196078431373,0.9520000000000001,8
25.0,1994.0,0.32242990654205606,0.7875816993464052,0.5490196078431373,0.184,9
